IP 地址,已发送,已接收,丢包率,平均延迟,下载速度 (MB/s)
104.17.183.105,4,3,0.25,796.51,0.00
104.18.107.199,4,3,0.25,797.51,0.00
104.18.135.115,4,3,0.25,804.25,0.00
104.17.47.15,4,3,0.25,809.67,0.00
104.19.180.18,4,3,0.25,815.72,0.00
104.19.185.176,4,3,0.25,853.24,0.00
104.18.215.197,4,3,0.25,856.31,0.00
104.18.234.150,4,3,0.25,856.37,0.00
104.18.42.180,4,3,0.25,873.49,0.00
104.18.47.68,4,3,0.25,885.42,0.00
104.17.192.225,4,3,0.25,889.39,0.00
104.18.130.169,4,3,0.25,894.22,0.00
104.17.189.8,4,3,0.25,897.24,0.00
104.18.214.234,4,3,0.25,908.63,0.00
104.19.190.189,4,3,0.25,909.36,0.00
104.18.252.105,4,3,0.25,920.25,0.00
104.19.19.162,4,2,0.50,155.26,0.00
104.19.82.169,4,2,0.50,158.38,0.00
104.19.114.59,4,2,0.50,158.93,0.00
104.19.134.204,4,2,0.50,160.12,0.00
104.19.108.125,4,2,0.50,160.85,0.00
104.19.26.222,4,2,0.50,160.97,0.00
104.19.18.72,4,2,0.50,161.25,0.00
104.22.51.43,4,2,0.50,161.51,0.00
104.19.27.234,4,2,0.50,161.53,0.00
104.19.242.0,4,2,0.50,162.02,0.00
104.19.140.51,4,2,0.50,162.37,0.00
104.19.60.245,4,2,0.50,163.10,0.00
104.19.32.40,4,2,0.50,163.97,0.00
104.19.90.162,4,2,0.50,164.33,0.00
104.17.130.123,4,2,0.50,164.61,0.00
104.19.21.42,4,2,0.50,164.71,0.00
104.21.233.222,4,2,0.50,165.03,0.00
104.21.235.159,4,2,0.50,165.39,0.00
104.21.225.47,4,2,0.50,165.93,0.00
104.19.251.142,4,2,0.50,166.17,0.00
104.19.252.70,4,2,0.50,166.46,0.00
104.19.67.131,4,2,0.50,166.55,0.00
104.19.15.168,4,2,0.50,166.97,0.00
104.19.17.113,4,2,0.50,167.00,0.00
104.19.40.166,4,2,0.50,167.04,0.00
104.19.30.32,4,2,0.50,167.09,0.00
104.16.45.197,4,2,0.50,167.34,0.00
104.19.16.54,4,2,0.50,168.04,0.00
104.22.23.77,4,2,0.50,168.43,0.00
104.17.129.204,4,2,0.50,168.68,0.00
104.19.91.184,4,2,0.50,169.07,0.00
104.18.56.250,4,2,0.50,169.21,0.00
104.19.112.167,4,2,0.50,169.59,0.00
104.18.63.87,4,2,0.50,169.99,0.00
104.19.83.170,4,2,0.50,170.31,0.00
104.19.100.98,4,2,0.50,170.70,0.00
104.16.219.56,4,2,0.50,173.23,0.00
104.17.66.190,4,2,0.50,175.23,0.00
104.19.111.199,4,2,0.50,175.33,0.00
104.19.136.107,4,2,0.50,175.88,0.00
104.19.88.47,4,2,0.50,176.61,0.00
104.19.99.170,4,2,0.50,177.05,0.00
104.19.247.169,4,2,0.50,179.93,0.00
104.19.253.77,4,2,0.50,180.79,0.00
104.17.131.87,4,2,0.50,181.63,0.00
104.22.57.23,4,2,0.50,182.66,0.00
104.19.87.87,4,2,0.50,187.32,0.00
104.22.58.170,4,2,0.50,187.58,0.00
104.16.36.19,4,2,0.50,194.32,0.00
104.21.40.1,4,2,0.50,203.23,0.00
104.21.3.251,4,2,0.50,203.40,0.00
104.21.74.208,4,2,0.50,204.43,0.00
104.21.82.230,4,2,0.50,204.58,0.00
104.21.98.105,4,2,0.50,204.83,0.00
104.21.216.34,4,2,0.50,205.33,0.00
104.21.206.201,4,2,0.50,205.53,0.00
104.21.26.34,4,2,0.50,205.73,0.00
104.21.220.174,4,2,0.50,205.75,0.00
104.21.52.180,4,2,0.50,206.60,0.00
104.21.87.149,4,2,0.50,206.61,0.00
104.21.110.119,4,2,0.50,207.01,0.00
104.21.71.219,4,2,0.50,207.01,0.00
104.21.70.42,4,2,0.50,207.21,0.00
104.21.18.164,4,2,0.50,207.23,0.00
104.21.86.135,4,2,0.50,207.64,0.00
104.21.113.32,4,2,0.50,207.84,0.00
104.21.78.150,4,2,0.50,208.35,0.00
104.21.37.18,4,2,0.50,208.51,0.00
104.21.5.188,4,2,0.50,208.57,0.00
104.21.89.206,4,2,0.50,210.53,0.00
104.21.2.240,4,2,0.50,210.58,0.00
104.21.120.63,4,2,0.50,211.71,0.00
104.21.14.187,4,2,0.50,211.72,0.00
104.21.106.14,4,2,0.50,212.37,0.00
104.21.85.76,4,2,0.50,213.86,0.00
104.21.126.103,4,2,0.50,213.94,0.00
104.21.79.116,4,2,0.50,213.96,0.00
104.21.209.204,4,2,0.50,214.09,0.00
104.20.71.241,4,2,0.50,214.70,0.00
104.16.46.149,4,2,0.50,214.73,0.00
104.24.135.145,4,2,0.50,214.82,0.00
104.21.92.151,4,2,0.50,214.93,0.00
104.27.70.36,4,2,0.50,215.35,0.00
104.16.47.97,4,2,0.50,216.06,0.00
104.25.213.79,4,2,0.50,216.11,0.00
104.27.107.35,4,2,0.50,216.17,0.00
104.21.66.209,4,2,0.50,216.43,0.00
104.21.69.43,4,2,0.50,216.93,0.00
104.21.16.178,4,2,0.50,216.98,0.00
104.21.44.162,4,2,0.50,217.27,0.00
104.21.88.188,4,2,0.50,218.19,0.00
104.20.73.172,4,2,0.50,218.20,0.00
104.27.207.33,4,2,0.50,219.30,0.00
104.24.1.145,4,2,0.50,219.58,0.00
104.22.44.194,4,2,0.50,219.93,0.00
104.20.222.146,4,2,0.50,220.08,0.00
104.25.87.242,4,2,0.50,220.28,0.00
104.24.164.29,4,2,0.50,220.28,0.00
104.25.3.96,4,2,0.50,220.67,0.00
104.20.11.150,4,2,0.50,220.93,0.00
104.20.244.208,4,2,0.50,221.02,0.00
104.27.116.184,4,2,0.50,221.24,0.00
104.25.136.57,4,2,0.50,221.30,0.00
104.20.23.94,4,2,0.50,221.75,0.00
104.24.184.252,4,2,0.50,222.15,0.00
104.20.65.29,4,2,0.50,222.20,0.00
104.20.163.237,4,2,0.50,222.68,0.00
104.24.52.248,4,2,0.50,222.76,0.00
104.25.56.106,4,2,0.50,222.83,0.00
104.24.157.35,4,2,0.50,222.90,0.00
104.20.20.242,4,2,0.50,222.99,0.00
104.25.9.110,4,2,0.50,223.17,0.00
104.27.106.9,4,2,0.50,223.23,0.00
104.27.121.10,4,2,0.50,223.32,0.00
104.25.41.243,4,2,0.50,223.50,0.00
104.20.5.244,4,2,0.50,223.78,0.00
104.20.225.183,4,2,0.50,223.78,0.00
104.20.102.242,4,2,0.50,223.98,0.00
104.24.243.148,4,2,0.50,224.01,0.00
104.25.16.193,4,2,0.50,224.08,0.00
104.25.89.121,4,2,0.50,224.13,0.00
104.27.25.27,4,2,0.50,224.16,0.00
104.21.77.50,4,2,0.50,224.19,0.00
104.24.131.178,4,2,0.50,224.31,0.00
104.24.185.35,4,2,0.50,224.36,0.00
104.26.8.34,4,2,0.50,224.40,0.00
104.20.74.28,4,2,0.50,224.45,0.00
104.25.123.235,4,2,0.50,224.49,0.00
104.25.28.140,4,2,0.50,224.80,0.00
104.25.81.15,4,2,0.50,225.46,0.00
104.21.212.216,4,2,0.50,225.46,0.00
104.25.71.108,4,2,0.50,225.63,0.00
104.25.93.146,4,2,0.50,225.87,0.00
104.24.48.125,4,2,0.50,226.00,0.00
104.25.253.138,4,2,0.50,226.18,0.00
104.26.9.79,4,2,0.50,226.26,0.00
104.27.123.209,4,2,0.50,226.32,0.00
104.22.10.252,4,2,0.50,226.38,0.00
104.24.232.58,4,2,0.50,226.53,0.00
104.25.190.149,4,2,0.50,226.93,0.00
104.20.165.67,4,2,0.50,227.17,0.00
104.24.47.249,4,2,0.50,227.29,0.00
104.20.148.147,4,2,0.50,227.44,0.00
104.20.181.49,4,2,0.50,227.44,0.00
104.27.113.214,4,2,0.50,227.47,0.00
104.25.101.185,4,2,0.50,227.68,0.00
104.20.171.128,4,2,0.50,227.80,0.00
104.20.104.86,4,2,0.50,227.82,0.00
104.24.195.176,4,2,0.50,227.87,0.00
104.27.49.220,4,2,0.50,227.90,0.00
104.25.19.24,4,2,0.50,228.33,0.00
104.24.222.69,4,2,0.50,228.33,0.00
104.27.24.16,4,2,0.50,228.35,0.00
104.27.78.149,4,2,0.50,228.50,0.00
104.23.132.237,4,2,0.50,228.51,0.00
104.24.90.60,4,2,0.50,228.51,0.00
104.25.78.100,4,2,0.50,228.51,0.00
104.25.96.201,4,2,0.50,228.55,0.00
104.25.118.193,4,2,0.50,228.66,0.00
104.24.134.69,4,2,0.50,228.66,0.00
104.25.42.201,4,2,0.50,228.76,0.00
104.22.42.195,4,2,0.50,228.77,0.00
104.27.114.45,4,2,0.50,229.03,0.00
104.20.226.67,4,2,0.50,229.07,0.00
104.20.176.109,4,2,0.50,229.12,0.00
104.25.105.84,4,2,0.50,229.16,0.00
104.25.182.196,4,2,0.50,229.27,0.00
104.20.173.168,4,2,0.50,229.34,0.00
104.25.174.179,4,2,0.50,229.41,0.00
104.22.37.100,4,2,0.50,229.46,0.00
104.20.209.39,4,2,0.50,229.50,0.00
104.25.204.235,4,2,0.50,229.51,0.00
104.24.244.164,4,2,0.50,229.57,0.00
104.21.75.190,4,2,0.50,229.68,0.00
104.25.126.124,4,2,0.50,229.78,0.00
104.22.74.3,4,2,0.50,229.81,0.00
104.24.46.243,4,2,0.50,229.83,0.00
104.25.54.122,4,2,0.50,229.86,0.00
104.25.238.152,4,2,0.50,229.91,0.00
104.20.117.18,4,2,0.50,230.02,0.00
104.29.68.25,4,2,0.50,230.11,0.00
104.21.13.217,4,2,0.50,230.16,0.00
104.25.64.52,4,2,0.50,230.50,0.00
104.24.221.35,4,2,0.50,230.59,0.00
104.25.230.14,4,2,0.50,230.60,0.00
104.23.134.214,4,2,0.50,230.83,0.00
104.29.59.51,4,2,0.50,230.92,0.00
104.25.198.114,4,2,0.50,231.10,0.00
104.25.49.226,4,2,0.50,231.19,0.00
104.20.86.241,4,2,0.50,231.20,0.00
104.24.8.158,4,2,0.50,231.25,0.00
104.24.178.31,4,2,0.50,231.29,0.00
104.20.9.246,4,2,0.50,231.34,0.00
104.25.5.254,4,2,0.50,231.53,0.00
104.25.247.136,4,2,0.50,231.79,0.00
104.25.43.11,4,2,0.50,231.84,0.00
104.25.98.103,4,2,0.50,231.94,0.00
104.20.139.175,4,2,0.50,231.94,0.00
104.20.224.38,4,2,0.50,232.07,0.00
104.25.29.28,4,2,0.50,232.10,0.00
104.22.1.149,4,2,0.50,232.11,0.00
104.25.166.12,4,2,0.50,232.12,0.00
104.27.57.176,4,2,0.50,232.67,0.00
104.24.74.112,4,2,0.50,232.73,0.00
104.24.165.203,4,2,0.50,232.77,0.00
104.27.112.150,4,2,0.50,232.86,0.00
104.20.254.192,4,2,0.50,232.95,0.00
104.22.0.34,4,2,0.50,233.03,0.00
104.27.108.102,4,2,0.50,233.21,0.00
104.25.6.122,4,2,0.50,233.29,0.00
104.25.128.160,4,2,0.50,233.35,0.00
104.23.106.79,4,2,0.50,233.52,0.00
104.20.16.152,4,2,0.50,233.68,0.00
104.27.35.156,4,2,0.50,233.71,0.00
104.25.163.68,4,2,0.50,233.79,0.00
104.20.198.13,4,2,0.50,234.23,0.00
104.27.37.104,4,2,0.50,234.30,0.00
104.25.53.15,4,2,0.50,234.34,0.00
104.25.196.119,4,2,0.50,234.51,0.00
104.24.28.253,4,2,0.50,234.58,0.00
104.27.23.97,4,2,0.50,234.70,0.00
104.20.246.53,4,2,0.50,234.79,0.00
104.27.200.37,4,2,0.50,235.40,0.00
104.27.34.234,4,2,0.50,235.47,0.00
104.20.25.227,4,2,0.50,235.54,0.00
104.24.196.35,4,2,0.50,235.80,0.00
104.20.10.12,4,2,0.50,235.89,0.00
104.20.175.93,4,2,0.50,235.91,0.00
104.27.26.242,4,2,0.50,235.94,0.00
104.27.117.225,4,2,0.50,235.97,0.00
104.27.38.158,4,2,0.50,236.32,0.00
104.26.2.205,4,2,0.50,236.63,0.00
104.24.192.185,4,2,0.50,236.67,0.00
104.24.200.25,4,2,0.50,236.70,0.00
104.24.226.147,4,2,0.50,236.76,0.00
104.26.0.126,4,2,0.50,236.95,0.00
104.27.125.13,4,2,0.50,237.01,0.00
104.25.116.206,4,2,0.50,237.27,0.00
104.24.231.15,4,2,0.50,237.29,0.00
104.25.8.252,4,2,0.50,237.54,0.00
104.20.57.201,4,2,0.50,238.07,0.00
104.20.113.225,4,2,0.50,238.15,0.00
104.22.8.3,4,2,0.50,238.17,0.00
104.24.130.212,4,2,0.50,238.29,0.00
104.25.254.87,4,2,0.50,238.63,0.00
104.25.165.195,4,2,0.50,238.99,0.00
104.25.179.121,4,2,0.50,239.03,0.00
104.26.10.5,4,2,0.50,239.29,0.00
104.24.152.231,4,2,0.50,239.84,0.00
104.27.104.121,4,2,0.50,239.87,0.00
104.22.32.202,4,2,0.50,240.33,0.00
104.20.243.220,4,2,0.50,240.43,0.00
104.24.61.224,4,2,0.50,240.63,0.00
104.26.6.100,4,2,0.50,240.78,0.00
104.25.90.212,4,2,0.50,240.78,0.00
104.27.39.104,4,2,0.50,240.79,0.00
104.20.66.48,4,2,0.50,240.80,0.00
104.24.77.69,4,2,0.50,240.99,0.00
104.20.15.40,4,2,0.50,241.01,0.00
104.20.53.96,4,2,0.50,241.11,0.00
104.25.31.63,4,2,0.50,241.38,0.00
104.27.29.35,4,2,0.50,241.89,0.00
104.24.76.191,4,2,0.50,242.10,0.00
104.25.202.225,4,2,0.50,242.11,0.00
104.27.20.27,4,2,0.50,242.29,0.00
104.27.197.179,4,2,0.50,242.94,0.00
104.27.16.144,4,2,0.50,243.08,0.00
104.25.246.97,4,2,0.50,243.49,0.00
104.25.161.252,4,2,0.50,243.85,0.00
104.25.144.235,4,2,0.50,243.91,0.00
104.16.201.218,4,2,0.50,244.18,0.00
104.20.80.2,4,2,0.50,244.27,0.00
104.25.88.149,4,2,0.50,244.72,0.00
104.20.77.54,4,2,0.50,245.21,0.00
104.20.136.123,4,2,0.50,245.70,0.00
104.25.145.101,4,2,0.50,247.19,0.00
104.20.241.240,4,2,0.50,247.26,0.00
104.20.250.186,4,2,0.50,247.45,0.00
104.20.3.69,4,2,0.50,247.50,0.00
104.24.253.62,4,2,0.50,248.49,0.00
104.20.125.115,4,2,0.50,249.73,0.00
104.25.241.14,4,2,0.50,250.63,0.00
104.20.231.142,4,2,0.50,250.75,0.00
104.25.201.77,4,2,0.50,251.37,0.00
104.20.35.33,4,2,0.50,252.33,0.00
104.25.11.53,4,2,0.50,253.03,0.00
104.25.240.232,4,2,0.50,253.06,0.00
104.25.188.174,4,2,0.50,253.62,0.00
104.25.155.65,4,2,0.50,254.33,0.00
104.20.108.210,4,2,0.50,254.33,0.00
104.25.171.205,4,2,0.50,254.92,0.00
104.25.228.244,4,2,0.50,255.24,0.00
104.24.216.124,4,2,0.50,256.24,0.00
104.23.143.244,4,2,0.50,256.45,0.00
104.20.54.112,4,2,0.50,257.43,0.00
104.25.250.59,4,2,0.50,259.01,0.00
104.25.150.71,4,2,0.50,260.57,0.00
104.25.132.185,4,2,0.50,261.60,0.00
104.20.37.72,4,2,0.50,262.52,0.00
104.20.62.153,4,2,0.50,262.55,0.00
104.25.147.23,4,2,0.50,262.78,0.00
104.25.131.45,4,2,0.50,265.13,0.00
104.25.252.64,4,2,0.50,270.87,0.00
104.20.143.165,4,2,0.50,272.31,0.00
104.26.5.148,4,2,0.50,273.10,0.00
104.25.249.177,4,2,0.50,274.23,0.00
104.25.127.132,4,2,0.50,281.56,0.00
104.18.198.31,4,2,0.50,317.16,0.00
104.16.248.215,4,2,0.50,317.61,0.00
104.18.172.90,4,2,0.50,321.28,0.00
104.17.234.0,4,2,0.50,329.62,0.00
104.16.244.92,4,2,0.50,336.67,0.00
104.16.235.224,4,2,0.50,347.22,0.00
104.19.170.21,4,2,0.50,367.85,0.00
104.16.181.110,4,2,0.50,367.87,0.00
104.16.68.96,4,2,0.50,369.25,0.00
104.19.150.223,4,2,0.50,372.02,0.00
104.16.107.249,4,2,0.50,380.36,0.00
104.16.26.98,4,2,0.50,386.81,0.00
104.17.27.56,4,2,0.50,387.16,0.00
104.17.157.190,4,2,0.50,396.02,0.00
104.16.157.137,4,2,0.50,397.32,0.00
104.16.240.56,4,2,0.50,402.77,0.00
104.19.204.132,4,2,0.50,403.84,0.00
104.18.186.239,4,2,0.50,414.02,0.00
104.17.40.129,4,2,0.50,418.47,0.00
104.19.208.13,4,2,0.50,419.69,0.00
104.16.249.145,4,2,0.50,423.12,0.00
104.16.236.178,4,2,0.50,428.05,0.00
104.19.211.248,4,2,0.50,434.67,0.00
104.16.245.165,4,2,0.50,437.73,0.00
104.17.254.251,4,2,0.50,437.96,0.00
104.16.232.221,4,2,0.50,439.81,0.00
104.16.77.154,4,2,0.50,443.80,0.00
104.16.75.171,4,2,0.50,445.70,0.00
104.17.56.89,4,2,0.50,449.22,0.00
104.19.184.190,4,2,0.50,451.53,0.00
104.18.45.87,4,2,0.50,453.31,0.00
104.16.27.224,4,2,0.50,457.66,0.00
104.16.164.26,4,2,0.50,460.53,0.00
104.17.115.2,4,2,0.50,467.10,0.00
104.16.145.178,4,2,0.50,470.61,0.00
104.16.247.55,4,2,0.50,471.96,0.00
104.16.150.122,4,2,0.50,476.71,0.00
104.16.169.211,4,2,0.50,478.53,0.00
104.17.111.10,4,2,0.50,482.83,0.00
104.16.198.47,4,2,0.50,483.76,0.00
104.16.190.158,4,2,0.50,485.24,0.00
104.16.226.136,4,2,0.50,489.14,0.00
104.19.171.120,4,2,0.50,500.57,0.00
104.19.202.224,4,2,0.50,505.26,0.00
104.18.244.86,4,2,0.50,515.76,0.00
104.17.176.150,4,2,0.50,526.54,0.00
104.17.92.124,4,2,0.50,527.42,0.00
104.18.145.176,4,2,0.50,537.96,0.00
104.19.147.87,4,2,0.50,542.55,0.00
104.17.57.13,4,2,0.50,542.96,0.00
104.17.209.168,4,2,0.50,547.26,0.00
104.17.63.63,4,2,0.50,549.76,0.00
104.19.152.1,4,2,0.50,561.87,0.00
104.19.151.154,4,2,0.50,567.26,0.00
104.19.207.11,4,2,0.50,574.44,0.00
104.17.222.126,4,2,0.50,574.67,0.00
104.16.5.103,4,2,0.50,586.97,0.00
104.18.182.187,4,2,0.50,587.54,0.00
104.19.148.195,4,2,0.50,592.42,0.00
104.18.81.105,4,2,0.50,600.47,0.00
104.17.228.110,4,2,0.50,605.35,0.00
104.17.8.77,4,2,0.50,607.01,0.00
104.17.30.11,4,2,0.50,610.24,0.00
104.18.163.144,4,2,0.50,610.26,0.00
104.18.143.183,4,2,0.50,610.44,0.00
104.18.157.38,4,2,0.50,610.56,0.00
104.16.168.139,4,2,0.50,613.00,0.00
104.16.197.204,4,2,0.50,614.13,0.00
104.18.236.146,4,2,0.50,615.09,0.00
104.19.156.166,4,2,0.50,627.98,0.00
104.19.192.38,4,2,0.50,633.49,0.00
104.19.220.136,4,2,0.50,638.67,0.00
104.17.119.195,4,2,0.50,645.40,0.00
104.17.242.232,4,2,0.50,650.24,0.00
104.17.207.110,4,2,0.50,651.63,0.00
104.17.121.98,4,2,0.50,653.22,0.00
104.16.132.250,4,2,0.50,654.68,0.00
104.19.189.243,4,2,0.50,659.74,0.00
104.18.65.11,4,2,0.50,661.53,0.00
104.19.203.121,4,2,0.50,662.58,0.00
104.17.122.191,4,2,0.50,663.50,0.00
104.18.225.106,4,2,0.50,664.10,0.00
104.17.227.238,4,2,0.50,664.15,0.00
104.16.130.40,4,2,0.50,665.43,0.00
104.17.219.121,4,2,0.50,665.59,0.00
104.18.190.31,4,2,0.50,676.14,0.00
104.18.226.193,4,2,0.50,679.66,0.00
104.17.196.88,4,2,0.50,680.48,0.00
104.18.177.115,4,2,0.50,681.38,0.00
104.17.198.117,4,2,0.50,682.64,0.00
104.16.106.104,4,2,0.50,684.76,0.00
104.19.191.171,4,2,0.50,685.26,0.00
104.19.197.27,4,2,0.50,686.15,0.00
104.18.133.178,4,2,0.50,687.70,0.00
104.17.9.74,4,2,0.50,696.64,0.00
104.16.224.29,4,2,0.50,697.58,0.00
104.16.57.195,4,2,0.50,698.56,0.00
104.17.51.26,4,2,0.50,699.54,0.00
104.16.159.108,4,2,0.50,699.60,0.00
104.18.151.233,4,2,0.50,701.35,0.00
104.16.102.36,4,2,0.50,705.94,0.00
104.17.188.68,4,2,0.50,706.59,0.00
104.16.61.130,4,2,0.50,715.99,0.00
104.18.245.232,4,2,0.50,716.67,0.00
104.19.177.213,4,2,0.50,717.53,0.00
104.18.64.66,4,2,0.50,718.15,0.00
104.17.201.11,4,2,0.50,720.27,0.00
104.19.154.66,4,2,0.50,724.88,0.00
104.17.81.135,4,2,0.50,742.04,0.00
104.16.206.74,4,2,0.50,746.58,0.00
104.16.143.207,4,2,0.50,753.28,0.00
104.17.125.210,4,2,0.50,755.54,0.00
104.18.128.112,4,2,0.50,770.34,0.00
104.18.136.143,4,2,0.50,775.49,0.00
104.17.253.212,4,2,0.50,780.92,0.00
104.16.100.140,4,2,0.50,781.79,0.00
104.16.1.62,4,2,0.50,788.19,0.00
104.18.239.99,4,2,0.50,807.07,0.00
104.16.98.243,4,2,0.50,816.62,0.00
104.18.142.52,4,2,0.50,821.28,0.00
104.17.83.92,4,2,0.50,858.56,0.00
104.19.174.113,4,2,0.50,871.89,0.00
104.17.240.226,4,2,0.50,876.28,0.00
104.16.6.4,4,2,0.50,886.43,0.00
104.16.155.171,4,2,0.50,900.56,0.00
104.18.39.136,4,2,0.50,901.37,0.00
104.17.233.245,4,2,0.50,901.39,0.00
104.17.232.101,4,2,0.50,917.99,0.00
104.16.29.188,4,2,0.50,966.76,0.00
104.19.29.154,4,1,0.75,152.89,0.00
104.22.59.33,4,1,0.75,153.10,0.00
104.19.76.210,4,1,0.75,154.84,0.00
104.19.69.105,4,1,0.75,156.12,0.00
104.17.76.81,4,1,0.75,157.43,0.00
104.19.1.3,4,1,0.75,157.86,0.00
104.22.63.114,4,1,0.75,160.46,0.00
104.19.63.224,4,1,0.75,160.56,0.00
104.19.132.131,4,1,0.75,160.59,0.00
104.19.113.189,4,1,0.75,161.34,0.00
104.22.27.53,4,1,0.75,162.44,0.00
104.16.210.117,4,1,0.75,162.54,0.00
104.19.254.127,4,1,0.75,162.72,0.00
104.19.143.21,4,1,0.75,162.80,0.00
104.18.31.2,4,1,0.75,163.07,0.00
104.19.101.85,4,1,0.75,163.21,0.00
104.21.239.3,4,1,0.75,164.18,0.00
104.22.30.5,4,1,0.75,165.08,0.00
104.17.140.31,4,1,0.75,165.13,0.00
104.19.31.200,4,1,0.75,165.18,0.00
104.19.23.60,4,1,0.75,165.20,0.00
104.19.130.210,4,1,0.75,165.99,0.00
104.22.22.222,4,1,0.75,166.12,0.00
104.22.29.36,4,1,0.75,166.18,0.00
104.22.24.150,4,1,0.75,166.55,0.00
104.22.31.226,4,1,0.75,166.61,0.00
104.16.212.130,4,1,0.75,166.72,0.00
104.22.20.49,4,1,0.75,166.89,0.00
104.16.221.119,4,1,0.75,167.26,0.00
104.17.79.74,4,1,0.75,167.29,0.00
104.22.49.62,4,1,0.75,167.31,0.00
104.16.216.188,4,1,0.75,167.42,0.00
104.16.217.36,4,1,0.75,167.99,0.00
104.22.61.176,4,1,0.75,168.93,0.00
104.18.16.50,4,1,0.75,170.95,0.00
104.16.214.243,4,1,0.75,171.20,0.00
104.19.119.116,4,1,0.75,171.49,0.00
104.19.54.13,4,1,0.75,171.75,0.00
104.19.115.12,4,1,0.75,172.46,0.00
104.16.211.146,4,1,0.75,172.52,0.00
104.16.209.152,4,1,0.75,172.55,0.00
104.22.48.41,4,1,0.75,172.70,0.00
104.16.213.82,4,1,0.75,172.99,0.00
104.19.138.112,4,1,0.75,172.99,0.00
104.17.138.119,4,1,0.75,173.01,0.00
104.19.116.162,4,1,0.75,173.80,0.00
104.19.110.240,4,1,0.75,174.22,0.00
104.22.50.209,4,1,0.75,174.88,0.00
104.18.17.62,4,1,0.75,175.24,0.00
104.19.55.181,4,1,0.75,175.64,0.00
104.19.28.78,4,1,0.75,175.80,0.00
104.22.62.99,4,1,0.75,175.88,0.00
104.17.77.90,4,1,0.75,176.01,0.00
104.17.133.139,4,1,0.75,176.45,0.00
104.19.117.71,4,1,0.75,177.36,0.00
104.18.34.112,4,1,0.75,177.62,0.00
104.22.21.9,4,1,0.75,177.85,0.00
104.17.65.223,4,1,0.75,178.27,0.00
104.16.220.1,4,1,0.75,178.40,0.00
104.22.54.104,4,1,0.75,178.84,0.00
104.22.53.189,4,1,0.75,179.01,0.00
104.19.20.209,4,1,0.75,179.09,0.00
104.17.128.89,4,1,0.75,179.09,0.00
104.16.222.107,4,1,0.75,179.30,0.00
104.19.59.182,4,1,0.75,180.60,0.00
104.18.62.1,4,1,0.75,185.15,0.00
104.19.109.153,4,1,0.75,185.53,0.00
104.19.98.215,4,1,0.75,191.22,0.00
104.21.0.106,4,1,0.75,197.40,0.00
104.21.200.151,4,1,0.75,198.71,0.00
104.21.197.55,4,1,0.75,199.75,0.00
104.21.215.214,4,1,0.75,201.58,0.00
104.21.95.153,4,1,0.75,202.76,0.00
104.21.57.85,4,1,0.75,203.67,0.00
104.21.8.52,4,1,0.75,205.21,0.00
104.21.102.69,4,1,0.75,206.02,0.00
104.21.208.57,4,1,0.75,206.57,0.00
104.21.33.88,4,1,0.75,206.87,0.00
104.21.34.111,4,1,0.75,206.87,0.00
104.21.196.195,4,1,0.75,207.25,0.00
104.25.153.101,4,1,0.75,207.73,0.00
104.21.111.156,4,1,0.75,210.75,0.00
104.24.201.49,4,1,0.75,211.52,0.00
104.21.23.71,4,1,0.75,211.93,0.00
104.21.202.58,4,1,0.75,212.24,0.00
104.21.27.113,4,1,0.75,212.78,0.00
104.21.15.28,4,1,0.75,213.41,0.00
104.25.108.212,4,1,0.75,214.88,0.00
104.21.42.25,4,1,0.75,215.11,0.00
104.25.191.34,4,1,0.75,215.55,0.00
104.21.24.138,4,1,0.75,216.97,0.00
104.25.143.181,4,1,0.75,217.42,0.00
104.21.72.57,4,1,0.75,218.29,0.00
104.17.252.54,4,1,0.75,218.38,0.00
104.21.9.18,4,1,0.75,218.66,0.00
104.25.55.131,4,1,0.75,218.74,0.00
104.27.68.203,4,1,0.75,218.85,0.00
104.25.168.173,4,1,0.75,219.38,0.00
104.27.65.200,4,1,0.75,219.63,0.00
104.20.24.80,4,1,0.75,220.00,0.00
104.25.183.206,4,1,0.75,220.05,0.00
104.25.146.104,4,1,0.75,220.28,0.00
104.21.119.204,4,1,0.75,220.30,0.00
104.20.94.101,4,1,0.75,220.92,0.00
104.22.7.169,4,1,0.75,221.03,0.00
104.20.89.79,4,1,0.75,221.24,0.00
104.22.75.145,4,1,0.75,221.33,0.00
104.20.39.154,4,1,0.75,221.76,0.00
104.25.109.81,4,1,0.75,221.76,0.00
104.21.10.60,4,1,0.75,222.00,0.00
104.24.171.51,4,1,0.75,222.06,0.00
104.27.66.70,4,1,0.75,222.12,0.00
104.27.55.205,4,1,0.75,222.40,0.00
104.25.164.91,4,1,0.75,222.47,0.00
104.27.73.174,4,1,0.75,222.82,0.00
104.26.13.183,4,1,0.75,223.10,0.00
104.27.48.154,4,1,0.75,223.22,0.00
104.22.70.16,4,1,0.75,223.75,0.00
104.24.59.180,4,1,0.75,224.01,0.00
104.20.255.119,4,1,0.75,224.26,0.00
104.20.144.179,4,1,0.75,224.66,0.00
104.24.170.89,4,1,0.75,224.72,0.00
104.20.182.224,4,1,0.75,224.85,0.00
104.20.28.71,4,1,0.75,225.19,0.00
104.21.205.157,4,1,0.75,225.59,0.00
104.20.100.188,4,1,0.75,225.84,0.00
104.20.56.178,4,1,0.75,225.95,0.00
104.20.111.124,4,1,0.75,226.15,0.00
104.20.97.70,4,1,0.75,226.31,0.00
